ZIP_CODE,CONTRACTING_OFFICE_CODE,DEPARTMENT_NAME,ADDRESS_STATE,ADDRESS_CITY,label,START_DATE,CONTRACTING_OFFICE_NAME,COUNTRY_CODE,iname,AGENCY_NAME,AGENCY_CODE
46216-1124,N62031,DEPT OF DEFENSE,IN,INDIANAPOLIS,contracting_office,10/01/2006 00:00:00,NAVOPSPTCEN INDIANAPOLIS,USA,bb95caaa-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
76102,47PH01,GENERAL SERVICES ADMINISTRATION,TX,FORT WORTH,contracting_office,04/01/2016 00:00:00,PBS R7 - PROG SUPPORT BRANCH SPEC,USA,bb73f4ca-89d1-11e7-89d0-1cc1de329608,PUBLIC BUILDINGS SERVICE,4740
98314-5001,N4523A,DEPT OF DEFENSE,WA,BREMERTON,contracting_office,04/01/2014 00:00:00,PUGET SOUND NAVAL SHIPYARD IMF,USA,bb918d8a-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
19805,36P460,"VETERANS AFFAIRS, DEPARTMENT OF",DE,WILMINGTON,contracting_office,04/01/2016 00:00:00,460P-WILMINGTON PROSTHETICS(00460P),USA,bb676ade-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
96813,369202,"VETERANS AFFAIRS, DEPARTMENT OF",HI,HONOLULU,contracting_office,04/01/2016 00:00:00,DEPT OF VETERANS AFFAIRS,USA,bb633990-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
92106,N63116,DEPT OF DEFENSE,CA,SAN DIEGO,contracting_office,10/01/2006 00:00:00,NAVAL HEALTH RESEARCH CENTER,USA,bb9a0986-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
10011,15DDL2,"JUSTICE, DEPARTMENT OF",NY,NEW YORK,contracting_office,04/01/2016 00:00:00,NORTHEAST LABORATORY,USA,bb3921d6-89d1-11e7-89d0-1cc1de329608,DRUG ENFORCEMENT ADMINISTRATION,1524
94553,369176,"VETERANS AFFAIRS, DEPARTMENT OF",CA,MARTINEZ,contracting_office,04/01/2016 00:00:00,DEPT OF VETERANS AFFAIRS,USA,bb633980-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
43402,1255TG,"AGRICULTURE, DEPARTMENT OF",OH,BOWLING GREEN,contracting_office,04/01/2016 00:00:00,USDA APHIS PPW-EAB,USA,bb1bb426-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20520,19CG50,"STATE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,AMERICAN EMBASSY KINSHASA,USA,bb4a045e-89d1-11e7-89d0-1cc1de329608,"STATE, DEPARTMENT OF",1900
32228-0098,N4337A,DEPT OF DEFENSE,FL,MAYPORT,contracting_office,10/01/2006 00:00:00,AVIATION SUPPORT DETACHMENT  OIC,USA,bb918d2a-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
97738,140L09,"INTERIOR, DEPARTMENT OF THE",OR,BURNS,contracting_office,04/01/2016 00:00:00,BUREAU OF LAND MANAGEMENT,USA,bb30be90-89d1-11e7-89d0-1cc1de329608,BUREAU OF LAND MANAGEMENT,1422
80401,1282A7,"AGRICULTURE, DEPARTMENT OF",CO,LAKEWOOD,contracting_office,04/01/2016 00:00:00,USDA FOREST SERVICE,USA,baed3da6-89d1-11e7-89d0-1cc1de329608,FOREST SERVICE,12C2
75904,367483,"VETERANS AFFAIRS, DEPARTMENT OF",TX,LUFKIN,contracting_office,04/01/2016 00:00:00,DEPT OF VETERANS AFFAIRS,USA,bb5f0b3e-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
10004,4523AD,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,NY,NEW YORK,contracting_office,04/01/2016 00:00:00,EQUAL EMPLOYMENT OPPORTUNITY COMM,USA,bb6b955c-89d1-11e7-89d0-1cc1de329608,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,4500
35898-5200,W9124P,DEPT OF DEFENSE,AL,REDSTONE ARSENAL,contracting_office,10/01/2008 00:00:00,W6QK ACC-RSA,USA,bba28cd8-89d1-11e7-89d0-1cc1de329608,DEPT OF THE ARMY,2100
36114-3000,FA8732,DEPT OF DEFENSE,AL,MAFB GUN ANNX,contracting_office,10/01/2011 00:00:00,FA8732  AFLCMC HIK HIK,USA,bbb3568c-89d1-11e7-89d0-1cc1de329608,DEPT OF THE AIR FORCE,5700
23510,1333NH,"COMMERCE, DEPARTMENT OF",VA,NORFOLK,contracting_office,04/01/2016 00:00:00,DEPT OF COMMERCE OIG,USA,bb2c8e38-89d1-11e7-89d0-1cc1de329608,"COMMERCE, DEPARTMENT OF",1300
97204,1204J6,"AGRICULTURE, DEPARTMENT OF",OR,PORTLAND,contracting_office,04/01/2016 00:00:00,USDA  AMS  LS AND SEED DIVISION,USA,baf9d8ba-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
20472,70FA30,"HOMELAND SECURITY, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,INFORMATION TECHNOLOGY SECTION(IT30,USA,bb7c46f4-89d1-11e7-89d0-1cc1de329608,FEDERAL EMERGENCY MANAGEMENT AGENCY,7022
34221,1242AV,"AGRICULTURE, DEPARTMENT OF",FL,PALMETTO,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ,USA,bb132014-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20528,70RTAC,"HOMELAND SECURITY, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,INFO TECH ACQ CENTER,USA,bb7c44ac-89d1-11e7-89d0-1cc1de329608,OFFICE OF PROCUREMENT OPERATIONS,7001
02841-1703,N66604,DEPT OF DEFENSE,RI,NEWPORT,contracting_office,10/01/2004 00:00:00,NUWC DIV NEWPORT,USA,bb9a0c16-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
12189-4000,W911PT,DEPT OF DEFENSE,NY,WATERVLIET,contracting_office,10/01/2009 00:00:00,W0K9 USA WATERVLIET ARSNL,USA,bba28b70-89d1-11e7-89d0-1cc1de329608,DEPT OF THE ARMY,2100
36107,124J32,"AGRICULTURE, DEPARTMENT OF",AL,MONTGOMERY,contracting_office,04/01/2016 00:00:00,USDA  APHIS  REAC,USA,bb1788fa-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20523-1000,720MMS,AGENCY FOR INTERNATIONAL DEVELOPMENT,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,USAID M/MS,USA,bb807b1c-89d1-11e7-89d0-1cc1de329608,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200
06516,36C689,"VETERANS AFFAIRS, DEPARTMENT OF",CT,WEST HAVEN,contracting_office,04/01/2016 00:00:00,689-WEST HAVEN (00689),USA,bb6768d6-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
06340-4990,N62789,DEPT OF DEFENSE,CT,GROTON,contracting_office,10/01/2004 00:00:00,SUP OF SHIPBUILDING GROTON,USA,bb95cd0a-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
63106,3664A1,"VETERANS AFFAIRS, DEPARTMENT OF",MO,SAINT LOUIS,contracting_office,04/01/2016 00:00:00,DEPT OF VETERANS AFFAIRS,USA,bb5f09ae-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
33128,15M004,"JUSTICE, DEPARTMENT OF",FL,MIAMI,contracting_office,04/01/2016 00:00:00,"U.S. DEPT OF JUSTICE, USM, S/FL,",USA,bb41816c-89d1-11e7-89d0-1cc1de329608,U.S. MARSHALS SERVICE,1544
84056-5805,FA8222,DEPT OF DEFENSE,UT,HILL AFB,contracting_office,10/01/2011 00:00:00,FA8222  AFSC PZIE,USA,bbaf2788-89d1-11e7-89d0-1cc1de329608,DEPT OF THE AIR FORCE,5700
43203,36P757,"VETERANS AFFAIRS, DEPARTMENT OF",OH,COLUMBUS,contracting_office,04/01/2016 00:00:00,757P-COLUMBUS PROSTHETICS(00757P),USA,bb6b952c-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
20560,333132,SMITHSONIAN INSTITUTION,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,SF SMITHSONIAN FACILITIES,USA,bb5276ee-89d1-11e7-89d0-1cc1de329608,SMITHSONIAN INSTITUTION,3300
20737-1230,12329P,"AGRICULTURE, DEPARTMENT OF",MD,RIVERDALE,contracting_office,04/01/2016 00:00:00,USDA  APHIS  HRD  DO,USA,bb0aae30-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
84078,140L24,"INTERIOR, DEPARTMENT OF THE",UT,VERNAL,contracting_office,04/01/2016 00:00:00,BUREAU OF LAND MANAGEMENT,USA,bb30bf00-89d1-11e7-89d0-1cc1de329608,BUREAU OF LAND MANAGEMENT,1422
78539,127AD4,"AGRICULTURE, DEPARTMENT OF",TX,EDINBURG,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ GWSS,USA,bb1ff4ee-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
15220,140S02,"INTERIOR, DEPARTMENT OF THE",PA,PITTSBURGH,contracting_office,04/01/2016 00:00:00,DOI OSMRE (PA),USA,bb30c200-89d1-11e7-89d0-1cc1de329608,"OFFICE OF SURFACE MINING, RECLAMATION AND ENFORCEMENT",1438
62704,12518R,"AGRICULTURE, DEPARTMENT OF",IL,SPRINGFIELD,contracting_office,04/01/2016 00:00:00,USDA GIPSA,USA,bb2c8c98-89d1-11e7-89d0-1cc1de329608,"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION",12K4
,720111,AGENCY FOR INTERNATIONAL DEVELOPMENT,,YEREVAN,contracting_office,04/01/2016 00:00:00,USAID/ARMENIA,ARM,bb7c47dc-89d1-11e7-89d0-1cc1de329608,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200
20520,19EN10,"STATE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,AMERICAN EMBASSY TALLINN,USA,bb4a04fe-89d1-11e7-89d0-1cc1de329608,"STATE, DEPARTMENT OF",1900
96604-8401,M29000,DEPT OF DEFENSE,AP,FPO,contracting_office,10/01/2004 00:00:00,COMMANDING GENERAL,USA,bb88d0b6-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
39194-1449,15B315,"JUSTICE, DEPARTMENT OF",MS,YAZOO CITY,contracting_office,04/01/2016 00:00:00,DEPT OF JUSTICE BUREAU OF PRISONS,USA,bb3923f6-89d1-11e7-89d0-1cc1de329608,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,1540
45428,36C250,"VETERANS AFFAIRS, DEPARTMENT OF",OH,DAYTON,contracting_office,04/01/2016 00:00:00,250-NETWORK CONTRACT OFC 10(00250),USA,bb633a88-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
23297,SPE4A7,DEPT OF DEFENSE,VA,RICHMOND,contracting_office,10/01/2011 00:00:00,DLA AVIATION,USA,bbbbbdce-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
49938-1760,1254A7,"AGRICULTURE, DEPARTMENT OF",MI,IRONWOOD,contracting_office,04/01/2016 00:00:00,USDA FOREST SERVICE,USA,baed3c6e-89d1-11e7-89d0-1cc1de329608,FOREST SERVICE,12C2
20420,363125,"VETERANS AFFAIRS, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,DEPT OF VETERANS AFFAIRS,USA,bb5adb36-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
86046,128156,"AGRICULTURE, DEPARTMENT OF",AZ,WILLIAMS,contracting_office,04/01/2016 00:00:00,FOREST SERVICE - GC DISPATCH CTR,USA,baed3d76-89d1-11e7-89d0-1cc1de329608,FOREST SERVICE,12C2
20737-1231,123K64,"AGRICULTURE, DEPARTMENT OF",MD,RIVERDALE,contracting_office,04/01/2016 00:00:00,USDA APHIS VS NAHP,USA,bb0ee8cc-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20560,333177,SMITHSONIAN INSTITUTION,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,SMITHSONIAN INSTITUTION,USA,bb56a5dc-89d1-11e7-89d0-1cc1de329608,SMITHSONIAN INSTITUTION,3300
82834,140L08,"INTERIOR, DEPARTMENT OF THE",WY,BUFFALO,contracting_office,04/01/2016 00:00:00,BUREAU OF LAND MANAGEMENT,USA,bb30be88-89d1-11e7-89d0-1cc1de329608,BUREAU OF LAND MANAGEMENT,1422
96113,15B619,"JUSTICE, DEPARTMENT OF",CA,HERLONG,contracting_office,04/01/2016 00:00:00,DEPT OF JUSTICE BUREAU OF PRISONS,USA,bb3d4f06-89d1-11e7-89d0-1cc1de329608,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,1540
21902,363221,"VETERANS AFFAIRS, DEPARTMENT OF",MD,PERRY POINT,contracting_office,04/01/2016 00:00:00,DEPT OF VETERANS AFFAIRS,USA,bb5adb4e-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
24011,15JA84,"JUSTICE, DEPARTMENT OF",VA,ROANOKE,contracting_office,04/01/2016 00:00:00,U.S. ATTORNEYS OFFICE-VA(W) (USA84),USA,bb392076-89d1-11e7-89d0-1cc1de329608,"OFFICES, BOARDS AND DIVISIONS",1501
20230,1331L5,"COMMERCE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,DEPT OF COMMERCE ESO,USA,bb2c8e68-89d1-11e7-89d0-1cc1de329608,OFFICE OF THE SECRETARY,1301
30297,124416,"AGRICULTURE, DEPARTMENT OF",GA,FOREST PARK,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ SITC,USA,bb1321a4-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
23459-5000,V30121,DEPT OF DEFENSE,VA,VIRGINIA BEACH,contracting_office,10/01/2004 00:00:00,UNDERWATER CONSTRUCTION TEAM 1,USA,bb9e452c-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
19111-5096,SPM5E9,DEPT OF DEFENSE,PA,PHILADELPHIA,contracting_office,10/01/2016 00:00:00,DLA TROOP SUPPORT,USA,bbbffe66-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
21201,36C512,"VETERANS AFFAIRS, DEPARTMENT OF",MD,BALTIMORE,contracting_office,04/01/2016 00:00:00,512-BALTIMORE(00512),USA,bb633b78-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
,SPM303,DEPT OF DEFENSE,,KAISERSLAUTERN,contracting_office,10/01/2004 00:00:00,DLA TROOP SUPPORT EUROPE  AFRICA,DEU,bbbffd8e-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
84074-5000,W90WL5,DEPT OF DEFENSE,UT,TOOELE,contracting_office,10/01/2008 00:00:00,W0MM TOOELE ARMY DEPOT,USA,bba28b28-89d1-11e7-89d0-1cc1de329608,DEPT OF THE ARMY,2100
20024,333188,SMITHSONIAN INSTITUTION,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,OFFICE OF POLICY  ANALYSIS,USA,bb56a624-89d1-11e7-89d0-1cc1de329608,SMITHSONIAN INSTITUTION,3300
78550,127D46,"AGRICULTURE, DEPARTMENT OF",TX,HARLINGEN,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ-7D46,USA,bb1ff5ce-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
08320,15B204,"JUSTICE, DEPARTMENT OF",NJ,FAIRTON,contracting_office,04/01/2016 00:00:00,DEPT OF JUSTICE BUREAU OF PRISONS,USA,bb392326-89d1-11e7-89d0-1cc1de329608,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,1540
45433-5769,FA8774,DEPT OF DEFENSE,OH,WRIGHT PATTERSON AFB,contracting_office,10/01/2011 00:00:00,FA8774  AFLCMC HIBK W C3IN,USA,bbb356dc-89d1-11e7-89d0-1cc1de329608,DEPT OF THE AIR FORCE,5700
70129,127269,"AGRICULTURE, DEPARTMENT OF",LA,NEW ORLEANS,contracting_office,04/01/2016 00:00:00,USDA GIPSA,USA,bb2c8d50-89d1-11e7-89d0-1cc1de329608,"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION",12K4
20405,47PA98,GENERAL SERVICES ADMINISTRATION,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,PBS CENTRAL OFFICE,USA,bb6fbf12-89d1-11e7-89d0-1cc1de329608,PUBLIC BUILDINGS SERVICE,4740
74402,140A08,"INTERIOR, DEPARTMENT OF THE",OK,MUSKOGEE,contracting_office,04/01/2016 00:00:00,EASTERN OKLAHOMA REGION,USA,bb34f3ce-89d1-11e7-89d0-1cc1de329608,BUREAU OF INDIAN AFFAIRS AND BUREAU OF INDIAN EDUCATION,1450
20892,75N94A,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",MD,BETHESDA,contracting_office,04/01/2016 00:00:00,NATIONAL INSTITUTES OF HEALTH NIDDK,USA,bb84a490-89d1-11e7-89d0-1cc1de329608,NATIONAL INSTITUTES OF HEALTH,7529
20560,333152,SMITHSONIAN INSTITUTION,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,NATIONAL MUSEUM OF NATURAL HISTORY,USA,bb52773e-89d1-11e7-89d0-1cc1de329608,SMITHSONIAN INSTITUTION,3300
68113-2107,FA4600,DEPT OF DEFENSE,NE,OFFUTT AFB,contracting_office,10/01/2004 00:00:00,FA4600  55 CONS  LGCP,USA,bbaaf6f8-89d1-11e7-89d0-1cc1de329608,DEPT OF THE AIR FORCE,5700
20530,15JCE0,"JUSTICE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,CONSOLIDATED EXECUTIVE OFFICE (JMD),USA,bb3920ee-89d1-11e7-89d0-1cc1de329608,"OFFICES, BOARDS AND DIVISIONS",1501
20005,9531BS,OFFICE OF GOVERNMENT ETHICS,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,US OFFICE OF GOVERNMENT ETHICS,USA,bb88cf0e-89d1-11e7-89d0-1cc1de329608,OFFICE OF GOVERNMENT ETHICS,9549
,720165,AGENCY FOR INTERNATIONAL DEVELOPMENT,,SKOPJE,contracting_office,04/01/2016 00:00:00,USAID/MACEDONIA,MKD,bb7c4814-89d1-11e7-89d0-1cc1de329608,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200
20090-6456,1231JF,"AGRICULTURE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,USDA  AMS  LIVESTOCK SEED DIV OD,USA,bafe08fa-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
32803,36C675,"VETERANS AFFAIRS, DEPARTMENT OF",FL,ORLANDO,contracting_office,04/01/2016 00:00:00,675-ORLANDO (00675),USA,bb6768ae-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
33122,124236,"AGRICULTURE, DEPARTMENT OF",FL,MIAMI,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ SITC,USA,bb131eb4-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20090-6456,1231HG,"AGRICULTURE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,USDA AMS TMD WAM,USA,bafe08e2-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
59484,128645,"AGRICULTURE, DEPARTMENT OF",MT,SWEET GRASS,contracting_office,04/01/2016 00:00:00,USDA  APHIS  VS,USA,bb242462-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20737,1232K1,"AGRICULTURE, DEPARTMENT OF",MD,RIVERDALE,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ BATS,USA,bb0aae50-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20202,910015,"EDUCATION, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,OFC OF THE CHIEF INFORMATION OFCR,USA,bb88cdf6-89d1-11e7-89d0-1cc1de329608,"EDUCATION, DEPARTMENT OF",9100
22315-3864,W9132V,DEPT OF DEFENSE,VA,ALEXANDRIA,contracting_office,10/01/2003 00:00:00,W2R2 TOPO ENGRG LAB,USA,bba6c168-89d1-11e7-89d0-1cc1de329608,DEPT OF THE ARMY,2100
,12K3X4,"AGRICULTURE, DEPARTMENT OF",,AMSTERDAM,contracting_office,04/01/2016 00:00:00,USDA APHIS IS,NLD,bb285be0-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20002,910034,"EDUCATION, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,OFFICE OF POSTSECONDARY EDUCATION,USA,bb88ce1e-89d1-11e7-89d0-1cc1de329608,"EDUCATION, DEPARTMENT OF",9100
33621-5119,FA4814,DEPT OF DEFENSE,FL,TAMPA,contracting_office,10/01/2004 00:00:00,FA4814  6 CONS,USA,bbaaf790-89d1-11e7-89d0-1cc1de329608,DEPT OF THE AIR FORCE,5700
20771,80GSFC,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,MD,GREENBELT,contracting_office,04/01/2016 00:00:00,NASA GODDARD SPACE FLIGHT CENTER,USA,bb84a598-89d1-11e7-89d0-1cc1de329608,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000
11413,122CG3,"AGRICULTURE, DEPARTMENT OF",NY,JAMAICA,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ,USA,bb0aacf8-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
13202,12231D,"AGRICULTURE, DEPARTMENT OF",NY,SYRACUSE,contracting_office,04/01/2016 00:00:00,USDA FSA,USA,baf16698-89d1-11e7-89d0-1cc1de329608,FARM SERVICE AGENCY,12D2
43218-3990,SPM7MC,DEPT OF DEFENSE,OH,COLUMBUS,contracting_office,10/01/2005 00:00:00,DLA LAND AND MARITIME,USA,bbbfff8e-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
20560,333182,SMITHSONIAN INSTITUTION,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,FREER/SACKLER GALLERIES OF ART,USA,bb56a5f4-89d1-11e7-89d0-1cc1de329608,SMITHSONIAN INSTITUTION,3300
20737,123LAS,"AGRICULTURE, DEPARTMENT OF",MD,RIVERDALE,contracting_office,04/01/2016 00:00:00,USDA  APHIS  MRP-BS FMD,USA,bb0ee954-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20535,15F071,"JUSTICE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,DIVISION 1600,USA,bb45bb94-89d1-11e7-89d0-1cc1de329608,FEDERAL BUREAU OF INVESTIGATION,1549
60005,S0506A,DEPT OF DEFENSE,IL,ARLINGTON HEIGHTS,contracting_office,10/01/2004 00:00:00,DCMA CENTRAL REGIONAL COMMAND,USA,bbb3583c-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
11201,15M053,"JUSTICE, DEPARTMENT OF",NY,BROOKLYN,contracting_office,04/01/2016 00:00:00,"U.S. DEPT OF JUSTICE, USM, E/NY",USA,bb4182ec-89d1-11e7-89d0-1cc1de329608,U.S. MARSHALS SERVICE,1544
238011800,HDEC05,DEPT OF DEFENSE,VA,FORT LEE,contracting_office,10/01/2003 00:00:00,DEFENSE COMMISSARY AGENCY,USA,bbc43d7e-89d1-11e7-89d0-1cc1de329608,DEFENSE COMMISSARY AGENCY  (DECA),97AZ
78044,1274FW,"AGRICULTURE, DEPARTMENT OF",TX,LAREDO,contracting_office,04/01/2016 00:00:00,USDA  APHIS  IS  LAR,USA,bb1bb756-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
73651,127LA9,"AGRICULTURE, DEPARTMENT OF",OK,HOBART,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ BWEP,USA,bb1ff65e-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
09005,W912CM,DEPT OF DEFENSE,AE,APO,contracting_office,10/01/2008 00:00:00,0409 AQ HQ     CONTRACT =,USA,bba6beb0-89d1-11e7-89d0-1cc1de329608,DEPT OF THE ARMY,2100
73152,367322,"VETERANS AFFAIRS, DEPARTMENT OF",OK,OKLAHOMA CITY,contracting_office,04/01/2016 00:00:00,DEPT OF VETERANS AFFAIRS,USA,bb5f0ab6-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
83303-0593,1202YJ,"AGRICULTURE, DEPARTMENT OF",ID,TWIN FALLS,contracting_office,04/01/2016 00:00:00,USDA  APHIS  ADC,USA,bb067a4a-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
59717,128642,"AGRICULTURE, DEPARTMENT OF",MT,BOZEMAN,contracting_office,04/01/2016 00:00:00,USDA  APHIS  PPQ,USA,bb24245a-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
27705,36P558,"VETERANS AFFAIRS, DEPARTMENT OF",NC,DURHAM,contracting_office,04/01/2016 00:00:00,558P-DURHAM PROSTHETICS(00558P),USA,bb6b9304-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
32403-5526,FA4819,DEPT OF DEFENSE,FL,TYNDALL AFB,contracting_office,10/01/2012 00:00:00,FA4819 325TH CONTRACTING SQ,USA,bbaaf798-89d1-11e7-89d0-1cc1de329608,DEPT OF THE AIR FORCE,5700
19902-5639,FA4497,DEPT OF DEFENSE,DE,DOVER AFB,contracting_office,10/01/2004 00:00:00,FA4497  436 CONS LGC,USA,bbaaf6e0-89d1-11e7-89d0-1cc1de329608,DEPT OF THE AIR FORCE,5700
72160,127A93,"AGRICULTURE, DEPARTMENT OF",AR,STUTTGART,contracting_office,04/01/2016 00:00:00,USDA GIPSA,USA,baf9d822-89d1-11e7-89d0-1cc1de329608,NATIONAL AGRICULTURAL STATISTICS SERVICE,12H5
,720514,AGENCY FOR INTERNATIONAL DEVELOPMENT,,BOGOTA,contracting_office,04/01/2016 00:00:00,USAID/COLOMBIA,COL,bb807964-89d1-11e7-89d0-1cc1de329608,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200
20520,19EK20,"STATE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,AMERICAN EMBASSY MALABO,USA,bb4a04f6-89d1-11e7-89d0-1cc1de329608,"STATE, DEPARTMENT OF",1900
