date,solnbr,time,type,priority,status
3142017,FA8224-17-R-0046,1504581085.93668,download,p6,pending
3142017,N6883617Q0004,1504581086.02961,download,p6,pending
3142017,N68836-17-T-0113,1504581086.12128,download,p6,pending
3142017,SPRRA1-17-R-0227,1504581086.2132,download,p6,pending
3142017,FA8224-17-R-0034,1504581086.30456,download,p6,pending
3142017,10983144,1504581086.39641,download,p6,pending
3142017,FA3016-17-R-0025,1504581086.49688,download,p6,pending
3142017,W911QX-17-T-0134,1504581086.59638,download,p6,pending
3142017,W900KK_17_R_0015,1504581086.68844,download,p6,pending
3142017,W911QY-17-F5,1504581086.78942,download,p6,pending
3142017,N40339-17-T-S030,1504581086.88085,download,p6,pending
3142017,17-Q-0713,1504581086.9722,download,p6,pending
3142017,N6809517Q1021,1504581087.07227,download,p6,pending
3142017,AFCEC-17-R-0003-493110,1504581087.16493,download,p6,pending
3142017,DHS_AIiM_Pricing_Event,1504581087.26484,download,p6,pending
3142017,FA8251-17-R-0027,1504581087.37341,download,p6,pending
3142017,FA301617U0066,1504581087.57406,download,p6,pending
3142017,FA4610-17-R-XXXX,1504581087.69042,download,p6,pending
3142017,NNM031317R,1504581087.78258,download,p6,pending
3142017,W912LP-17-R-0002,1504581087.87424,download,p6,pending
3262017,SPRTA1-17-Q-0348,1504581115.78879,download,p5,pending
3252017,SPE4A5-17-Q-1126,1504581115.80005,download,p5,pending
3262017,SPRTA1-17-R-0292,1504581115.83366,download,p5,pending
3232017,HHSN2681900001R,1504581115.87221,download,p6,pending
3252017,SPE4A5-17-R-0774,1504581115.87717,download,p5,pending
3232017,SPE4A6-17-R-0419,1504581115.91794,download,p6,pending
3252017,N6134017R0035,1504581115.95968,download,p5,pending
3232017,NIH-NICHD-CRB-2017-04,1504581116.01838,download,p6,pending
3252017,SPMYM217Q1438,1504581116.05988,download,p5,pending
3232017,G17PS00358,1504581116.10173,download,p6,pending
3252017,N4223717RC002X2,1504581116.14396,download,p5,pending
3232017,GS11P17MKC0013,1504581116.17706,download,p6,pending
3232017,N00244-17-T-0084,1504581116.26036,download,p6,pending
3232017,W911S2-16-Q-4655,1504581116.37735,download,p6,pending
3232017,N0017817Q0018,1504581116.45195,download,p6,pending
3232017,W911S8-17-R-0006,1504581116.53603,download,p6,pending
3232017,MDWTOGTGW0001,1504581116.62745,download,p6,pending
3232017,N6893617Q0023,1504581116.71107,download,p6,pending
3232017,SPMYM217Q1421,1504581116.78791,download,p6,pending
3232017,N0038317RN145,1504581116.87997,download,p6,pending
3232017,N6893617Q0028,1504581116.96313,download,p6,pending
3232017,SPRTA1-17-R-0277,1504581117.05491,download,p6,pending
3232017,DE-SOL-0011067,1504581117.15514,download,p6,pending
3232017,HSCG40-17Q-PE016,1504581117.25546,download,p6,pending
3232017,W911SA-17-Q-0014,1504581117.34683,download,p6,pending
3232017,SPRDL1-17-C-0017,1504581117.44757,download,p6,pending
3232017,W91QVN17R0056,1504581117.54771,download,p6,pending
3232017,W912P5-17-T-0030,1504581117.64814,download,p6,pending
3232017,Y7Y182LBB17,1504581117.74015,download,p6,pending
3232017,AG-84N8-S-17-0048,1504581117.8403,download,p6,pending
3232017,HOTOXX1700000011PR,1504581117.94028,download,p6,pending
3232017,W912QR-17-R-0036,1504581118.0313,download,p6,pending
3232017,HC101317QA357,1504581118.13146,download,p6,pending
3232017,N3904017R0020,1504581118.23249,download,p6,pending
3232017,FA4890-17-R-0001,1504581118.33222,download,p6,pending
3232017,W912GB-17-R-0027,1504581118.43248,download,p6,pending
3232017,FA955017R0002,1504581118.53246,download,p6,pending
3232017,N00174-17-X-0000,1504581118.63268,download,p6,pending
3232017,SPRRA217R0052,1504581118.73313,download,p6,pending
3232017,W9124N-17-Q-0019,1504581118.82498,download,p6,pending
3232017,DJA-17-AOST-PR-0304,1504581118.91603,download,p6,pending
3232017,W912HN-17-R-0014,1504581119.00032,download,p6,pending
3232017,1630J1-17-R-00003,1504581119.09203,download,p6,pending
3232017,HSCG38-17-Q-J00099,1504581119.17526,download,p6,pending
3232017,HHM402-17-R-0011,1504581119.25052,download,p6,pending
3232017,N64498-17-T-5137,1504581119.33392,download,p6,pending
3232017,SPE5B1-17-Q-0006,1504581119.41672,download,p6,pending
3232017,W912MM-17-T-0017,1504581119.49275,download,p6,pending
3232017,SPRTA1-17-R-0254,1504581119.57625,download,p6,pending
3232017,NB672030-17-02096,1504581119.65988,download,p6,pending
3232017,SAQMMA17R0284,1504581119.7434,download,p6,pending
3232017,W912C3-17-T-0006,1504581119.82734,download,p6,pending
3232017,W912JA-17-T-0036-01,1504581119.90216,download,p6,pending
3232017,HSCG38-17-Q-500015,1504581119.98574,download,p6,pending
3212017,W9127N-17-Q-0010,1504581264.16436,download,p6,pending
3212017,W9127N-17-R-0066,1504581264.2213,download,p6,pending
3212017,N0010417RBN81,1504581264.3124,download,p6,pending
3212017,P17PS00839,1504581264.43001,download,p6,pending
3212017,N0040617T0306,1504581264.5388,download,p6,pending
3152017,SPE4A5-17-R-0732,1504581264.57076,download,p6,pending
3152017,DE-SOL-0011016,1504581264.63688,download,p6,pending
3212017,HSTS02-17-R-OIA085,1504581264.63621,download,p6,pending
3312017,SPE600-17-R-0210,1504581264.65612,download,p5,pending
4012017,OPM2617S0001-SN ,1504581264.68265,download,p5,pending
3282017,SPRHA1-17-R-1164,1504581264.73134,download,p5,pending
3292017,W91YTZ-17-T-0111,1504581264.74282,download,p5,pending
4012017,F8U3CE6306AW0100001,1504581264.74739,download,p5,pending
3152017,GS-05-P-17-SC-C-0008,1504581264.74739,download,p6,pending
3212017,RFQP060917000006_03,1504581264.7475,download,p6,pending
3202017,HR001117S0022,1504581264.77529,download,p6,pending
3242017,N66604-17-Q-1623,1504581264.77951,download,p6,pending
3222017,N0018917Q0017,1504581264.79496,download,p6,pending
3292017,FA8125-17-R-0011,1504581264.78942,download,p5,pending
3282017,N3904017T0187,1504581264.78913,download,p5,pending
3272017,W912DY-16-R-0104,1504581264.84094,download,p5,pending
3192017,SPE7M217R0034,1504581264.82444,download,p6,pending
4012017,IHS1321457,1504581264.84808,download,p5,pending
3152017,GS-03-P-17-AZ-C-0013,1504581264.84869,download,p6,pending
3212017,SPRBL1-17-R-0027,1504581264.8484,download,p6,pending
3202017,W15P7T12CC936P00016,1504581264.84864,download,p6,pending
3302017,W91QEX-17-Q-0021,1504581264.85486,download,p5,pending
3172017,NAMA-17-R-0003,1504581264.85976,download,p6,pending
3282017,L17PS00337,1504581264.88179,download,p5,pending
3272017,POLKG3WM0003,1504581264.88191,download,p5,pending
3242017,W912K6-17-R-0003,1504581264.88206,download,p6,pending
3222017,W91237-17-T-0053,1504581264.94308,download,p6,pending
3292017,NB190000-17-01609,1504581264.94244,download,p5,pending
4012017,NN17028,1504581264.94284,download,p5,pending
3202017,PR0010992697,1504581264.98978,download,p6,pending
3152017,VA118A17N0168,1504581264.98985,download,p6,pending
3302017,N0017417R0037,1504581264.99105,download,p5,pending
3212017,RFQP060917000006_10,1504581264.99074,download,p6,pending
3172017,HSHQE4-17-R-00003,1504581265.03267,download,p6,pending
3242017,W91ZRS-17-T-0005,1504581265.06569,download,p6,pending
3282017,HSFE80-17-Q-0002,1504581265.06584,download,p5,pending
3272017,506Q77512,1504581265.06586,download,p5,pending
3292017,SPRDL1-17-R-0102,1504581265.10785,download,p5,pending
3222017,VA24416R1165,1504581265.10838,download,p6,pending
3202017,HSTS02-17-Q-NCP037-01,1504581265.1417,download,p6,pending
3212017,P17PS00577,1504581265.14151,download,p6,pending
3152017,N6133117Q0002,1504581265.1417,download,p6,pending
3302017,SPE7MX-17-R-0038,1504581265.1429,download,p5,pending
3172017,STEWARTDPWCDH0004,1504581265.20848,download,p6,pending
3242017,852208,1504581265.20902,download,p6,pending
3222017,R17PS00313,1504581265.24163,download,p6,pending
3292017,SSA70017R0003,1504581265.24183,download,p5,pending
3282017,M6700117Q1106,1504581265.24278,download,p5,pending
3272017,SPE4A716R1562002,1504581265.24278,download,p5,pending
3212017,SB1341-17-RQ-0280,1504581265.28314,download,p6,pending
3152017,SPE4A717R0786,1504581265.28333,download,p6,pending
3202017,W912BV-17-R-0030,1504581265.2837,download,p6,pending
3302017,DE-SOL-0010818,1504581265.31706,download,p5,pending
3242017,FA2860-17-R-0003,1504581265.31727,download,p6,pending
3172017,SOL-OAA-17-000044,1504581265.31939,download,p6,pending
3292017,May_2017_RIA_APBI_and_ACC-RI_Industry_Day_and_Small_Business_Symposium,1504581265.367,download,p5,pending
3222017,2840-01-448-6990_(Mar17),1504581265.36774,download,p6,pending
3282017,VA24517R0053,1504581265.36848,download,p5,pending
3272017,7068014D,1504581265.36894,download,p5,pending
3302017,N6264517RCES039,1504581265.4092,download,p5,pending
3212017,FA4690-17-T-0006,1504581265.40954,download,p6,pending
3172017,HSSS01-17-R-0016,1504581265.45096,download,p6,pending
3152017,SOL-113-17-000001,1504581265.45046,download,p6,pending
3202017,RFQ-TX-17-00007,1504581265.45081,download,p6,pending
3292017,W911KB-17-R-0039,1504581265.45168,download,p5,pending
3242017,W912P7EVENT17-04,1504581265.45186,download,p6,pending
3272017,STEWART3SBKTT0003,1504581265.52579,download,p5,pending
3282017,W911SF-16-T-AG02,1504581265.52592,download,p5,pending
3302017,SBSS-N02RC72547-57,1504581265.52621,download,p5,pending
3212017,W44W9M-17-T-0167,1504581265.52631,download,p6,pending
3222017,W44W9M-17-T-0172,1504581265.52634,download,p6,pending
3202017,GS-05-P-17-SL-D-0009,1504581265.61759,download,p6,pending
3292017,W911N2-17-R-0022,1504581265.61858,download,p5,pending
3172017,FA8126-17-R-0007,1504581265.61899,download,p6,pending
3242017,AB-133F-17-RP-0046,1504581265.61994,download,p6,pending
3302017,40324854,1504581265.73396,download,p5,pending
3282017,VA24417B0502,1504581265.73418,download,p5,pending
3222017,N6945017R0804,1504581265.73388,download,p6,pending
3202017,W9124A-17-BOOKS,1504581265.73481,download,p6,pending
3212017,DE-SOL-0011058,1504581265.73743,download,p6,pending
3272017,FSC9530TBD,1504581265.73603,download,p5,pending
3302017,SPRAL117R0012,1504581265.82685,download,p5,pending
3172017,0010991779-01,1504581265.82745,download,p6,pending
3292017,W56HZV17BRADLEYA4PROD,1504581265.82753,download,p5,pending
3222017,W912C3-17-Q-016A,1504581265.86875,download,p6,pending
3282017,N66604-17-R-1498,1504581265.86875,download,p5,pending
3242017,W900KK-USAICOE-CIOG6,1504581265.8292,download,p6,pending
3212017,SS-AFRH-17-029,1504581265.91052,download,p6,pending
3272017,W91ZRS-17-Q-F009,1504581265.91044,download,p5,pending
3202017,W912WJ-17-Q-0080,1504581265.91054,download,p6,pending
3172017,BBG50-R-17-00002,1504581265.95984,download,p6,pending
3302017,SPE4A6-17-R-0384,1504581265.96005,download,p5,pending
3292017,N68335-17-Q-0092,1504581265.96087,download,p5,pending
3242017,W912L7-17-Q-1101,1504581266.00187,download,p6,pending
3282017,HSCG38-17-Q-200127,1504581266.00238,download,p5,pending
3222017,FA8110-17-R-0002,1504581266.0025,download,p6,pending
3212017,FA8125-17-R-0012,1504581266.04422,download,p6,pending
3272017,GS05P17SAD0007,1504581266.04408,download,p5,pending
3202017,N0017817Q0017,1504581266.04408,download,p6,pending
3302017,PR6173929,1504581266.08605,download,p5,pending
3172017,Ft-Stewart-HAAF-DPTMS-ACJ0004,1504581266.08603,download,p6,pending
3292017,FA5270-17-R-TSPLICE,1504581266.08848,download,p5,pending
3242017,GS-11-P-17-YE-D-0005,1504581266.13572,download,p6,pending
3282017,AG-3434-S-17-0015,1504581266.17741,download,p5,pending
3212017,FA6703-17-B-0004,1504581266.17754,download,p6,pending
3272017,N6893617Q0035,1504581266.1794,download,p5,pending
3222017,W9127Q-17-T-0008,1504581266.17814,download,p6,pending
3202017,FA4460-17-R-0004,1504581266.22777,download,p6,pending
3302017,W911SD-17-T-0260,1504581266.26957,download,p5,pending
3172017,DJM-17-A35-R-0012,1504581266.26981,download,p6,pending
3242017,N0010417PDE45,1504581266.27013,download,p6,pending
3292017,W52P1J-16-R-1066,1504581266.27013,download,p5,pending
3212017,W81XWH-17-T-0019,1504581266.31923,download,p6,pending
3282017,W912EF-17-SS20,1504581266.31999,download,p5,pending
3272017,FD20301701690,1504581266.36164,download,p5,pending
3222017,VA25017B0384,1504581266.36221,download,p6,pending
3202017,G17PS00340,1504581266.36242,download,p6,pending
3172017,SDR860-17-Q-0002 ,1504581266.40233,download,p6,pending
3302017,N64498-17-T-5108,1504581266.40274,download,p5,pending
3292017,W81K02-17-T-0216,1504581266.45485,download,p5,pending
3282017,HSCG27-17-Q-PCV643,1504581266.45445,download,p5,pending
3242017,AG-02RC-S-17-0051,1504581266.45519,download,p6,pending
3212017,W91RUS-17-T-0161,1504581266.45415,download,p6,pending
3272017,FA8054-17-R-0001,1504581266.50399,download,p5,pending
3302017,N6945017R0808,1504581266.54547,download,p5,pending
3202017,17-REG05_Monthly(2),1504581266.54578,download,p6,pending
3172017,HSSCCG-17-I-00005,1504581266.54608,download,p6,pending
3222017,AMC-ACC-LSS,1504581266.54592,download,p6,pending
3272017,SPRDL1-17-R-0105,1504581266.63621,download,p5,pending
3282017,SPRRA117R0263,1504581266.6367,download,p5,pending
3212017,MAC0135B,1504581266.63715,download,p6,pending
3292017,HQ0147-15-ATI-BAA,1504581266.63663,download,p5,pending
3242017,VA11917Q0095,1504581266.63806,download,p6,pending
3302017,PAN408-16-P-0000005842,1504581266.68696,download,p5,pending
3272017,N0010417RFD64,1504581266.73709,download,p5,pending
3172017,W91242-17-R-0006,1504581266.73706,download,p6,pending
3202017,N6247317R4201,1504581266.73721,download,p6,pending
3222017,S-QA100-17-R-0002 ,1504581266.73707,download,p6,pending
3212017,SPRWA1-17-R-0027,1504581266.78676,download,p6,pending
3282017,P17PS00920,1504581266.78694,download,p5,pending
3292017,P17PS00924,1504581266.78675,download,p5,pending
3242017,P17PS00892,1504581266.78763,download,p6,pending
3302017,SPMYM217Q1488,1504581266.83736,download,p5,pending
3172017,SPE7L417R0079,1504581266.88659,download,p6,pending
3272017,N0025917RCD0214,1504581266.88648,download,p5,pending
3202017,FA4418-17-R-0006,1504581266.8872,download,p6,pending
3222017,FA4497-17-R-0005,1504581266.88732,download,p6,pending
3292017,N6945017R0805,1504581266.92831,download,p5,pending
3212017,17Q0030,1504581266.92854,download,p6,pending
3282017,DJJF17-RFP-1038,1504581266.92858,download,p5,pending
3242017,FA3016-17-U-0086,1504581266.97037,download,p6,pending
3302017,FA3002-17-RFI-UHT,1504581266.97064,download,p5,pending
3272017,W912HP-17-R-0003,1504581267.01179,download,p5,pending
3172017,N6299517RC044YK,1504581267.01221,download,p6,pending
3222017,SPRPA117RX266,1504581267.01275,download,p6,pending
3202017,FA8552-17-R-0002,1504581267.0127,download,p6,pending
3292017,N3904017T0167,1504581267.05456,download,p5,pending
3282017,W81EWF70742779,1504581267.05503,download,p5,pending
3212017,VA25517Q0362,1504581267.05503,download,p6,pending
3242017,P17PS00881,1504581267.10439,download,p6,pending
3302017,W9126G-17-T-0087,1504581267.10439,download,p5,pending
3172017,FA8201-17-R-0007,1504581267.14619,download,p6,pending
3272017,SPE4A717R0859,1504581267.1459,download,p5,pending
3222017,M6700117Q0026,1504581267.19628,download,p6,pending
3292017,N6893617R0030,1504581267.19618,download,p5,pending
3282017,SPRWA1-17-Q-0015,1504581267.23809,download,p5,pending
3212017,SPE4A717R0801,1504581267.23792,download,p6,pending
3202017,NIH-NICHD-SBSS-2018-02,1504581267.19651,download,p6,pending
3302017,W912QR-17-T-0023,1504581267.28787,download,p5,pending
3272017,FA8121-16-Q-0020,1504581267.28776,download,p5,pending
3172017,SPRTA1-17-Q-0327,1504581267.29077,download,p6,pending
3242017,W911S2-17-Q-4407,1504581267.29143,download,p6,pending
3222017,CDC-2017-Q-66522,1504581267.33799,download,p6,pending
3292017,W15QKN-17-X-091N,1504581267.33975,download,p5,pending
3212017,N0025317Q0030a,1504581267.40325,download,p6,pending
3282017,AG-32SD-S-17-0039,1504581267.40373,download,p5,pending
3202017,N6945017R1715,1504581267.40442,download,p6,pending
3302017,VA25617N0489,1504581267.47211,download,p5,pending
3272017,SPE4A517R0778,1504581267.47211,download,p5,pending
3172017,A17PS00457,1504581267.63842,download,p6,pending
3292017,N0010417X5879,1504581267.63828,download,p5,pending
3222017,FA5004-17-Q-0008,1504581267.63854,download,p6,pending
3242017,HSCG82-17-Q-PMV137,1504581267.63935,download,p6,pending
3282017,W25G1V-17-T-0131,1504581267.69833,download,p5,pending
3212017,W9128F-17-Q-0077,1504581267.69861,download,p6,pending
3202017,SPMYM217Q1369,1504581267.69895,download,p6,pending
3272017,SPRDL1-17-Q-0306,1504581267.74,download,p5,pending
3302017,ED-OOM-17-Q-0026,1504581267.74013,download,p5,pending
3242017,FA8533-17-R-0009,1504581267.78181,download,p6,pending
3222017,DJF-17-0100-PR-0000396,1504581267.78218,download,p6,pending
3172017,VA24417B0474,1504581267.78181,download,p6,pending
3292017,N6893617Q0037,1504581267.78218,download,p5,pending
3282017,246-17-SS-0018,1504581267.82394,download,p5,pending
3302017,SPRTA1-17-R-0318,1504581267.86574,download,p5,pending
3212017,VA25915R0511,1504581267.86593,download,p6,pending
3202017,SPRTA1-17-R-0141,1504581267.86785,download,p6,pending
3272017,W911W4-17-R-0023,1504581267.86722,download,p5,pending
3242017,POLKDESPOLICE0010,1504581267.9076,download,p6,pending
3222017,N0016117RCZ0577,1504581267.90731,download,p6,pending
3172017,DESFES1707,1504581267.90808,download,p6,pending
3282017,W44W9M7041018R,1504581267.94039,download,p5,pending
3292017,SPMYM217Q1457,1504581267.94042,download,p5,pending
3212017,RFQP060917000006_12,1504581267.98263,download,p6,pending
3302017,W912BU17-MD_WILM_SOURCES,1504581267.98251,download,p5,pending
3202017,W911S2PORTAJOHN2,1504581268.02397,download,p6,pending
3272017,SPRRA1-17-R-0265,1504581268.02399,download,p5,pending
3172017,SPRTA1-17-Q-0300,1504581268.05783,download,p6,pending
3222017,W9127Q-17-T-0009,1504581268.0579,download,p6,pending
3242017,HSSS01-17-Q-0106,1504581268.05791,download,p6,pending
3212017,AG-6395-S-17-0091,1504581268.09977,download,p6,pending
3292017,SPMYM217Q1474,1504581268.09974,download,p5,pending
